name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_2-07,gauss,multilevel_tresholding,1.7,10,36.36596,35.7571,-1.67426,0.97512,0.98083,0.58557,0.99889,0.998,-0.0891,3.59559,4.39564,22.25087,0.98676997423172,0.986249983310699,-0.0527000017464161
Case_2-07,gauss,multilevel_tresholding,2,12,36.36596,36.01276,-0.97124,0.97512,0.98102,0.60505,0.99889,0.99805,-0.08409,3.59559,5.50173,53.01327,0.98676997423172,0.982609987258911,-0.421579986810684
Case_2-08,gauss,multilevel_tresholding,0.4,2,35.78886,35.52322,-0.74224,0.97468,0.97462,-0.00616,0.99791,0.99762,-0.02906,4.38197,4.29065,-2.08399,0.986980020999908,0.987200021743774,0.0222900006920099
Case_2-08,gauss,multilevel_tresholding,0.7,4,35.78886,35.21579,-1.60125,0.97468,0.9774,0.27907,0.99791,0.99705,-0.08618,4.38197,3.693,-15.72284,0.986980020999908,0.989289999008179,0.234050005674362
Case_2-08,gauss,multilevel_tresholding,1.1,6,35.78886,35.54952,-0.66876,0.97468,0.97948,0.49247,0.99791,0.99713,-0.07816,4.38197,3.90482,-10.88894,0.986980020999908,0.989040017127991,0.208719998598099
Case_2-08,gauss,multilevel_tresholding,1.4,8,35.78886,35.78267,-0.0173,0.97468,0.98018,0.56429,0.99791,0.99716,-0.07516,4.38197,4.62546,5.55663,0.986980020999908,0.987230002880096,0.0253299996256828
Case_2-08,gauss,multilevel_tresholding,1.7,10,35.78886,35.91481,0.35193,0.97468,0.98016,0.56224,0.99791,0.99709,-0.08217,4.38197,5.84487,33.38453,0.986980020999908,0.983950018882751,-0.307000011205673
Case_2-08,gauss,multilevel_tresholding,2,12,35.78886,35.62071,-0.46984,0.97468,0.97942,0.48631,0.99791,0.99663,-0.12827,4.38197,7.54652,72.21752,0.986980020999908,0.979319989681244,-0.776109993457794
Case_3-01,gauss,multilevel_tresholding,0.4,2,34.41086,34.12674,-0.82567,0.97424,0.97386,-0.039,0.99646,0.99576,-0.07025,4.5629,4.43441,-2.81597,0.990559995174408,0.990679979324341,0.0121099995449185
Case_3-01,gauss,multilevel_tresholding,0.7,4,34.41086,33.93667,-1.37802,0.97424,0.97618,0.19913,0.99646,0.9945,-0.1967,4.5629,3.77603,-17.24495,0.990559995174408,0.991959989070892,0.141330003738403
Case_3-01,gauss,multilevel_tresholding,1.1,6,34.41086,34.51593,0.30534,0.97424,0.97893,0.4814,0.99646,0.99496,-0.15053,4.5629,4.1111,-9.9016,0.990559995174408,0.991169989109039,0.0615799985826015
Case_3-01,gauss,multilevel_tresholding,1.4,8,34.41086,34.87322,1.34365,0.97424,0.97999,0.5902,0.99646,0.99505,-0.1415,4.5629,5.12431,12.3038,0.990559995174408,0.988669991493225,-0.190799996256828
Case_3-01,gauss,multilevel_tresholding,1.7,10,34.41086,34.83316,1.22723,0.97424,0.97981,0.57173,0.99646,0.99442,-0.20472,4.5629,6.90145,51.2514,0.990559995174408,0.984139978885651,-0.648119986057281
Case_3-01,gauss,multilevel_tresholding,2,12,34.41086,34.24026,-0.49577,0.97424,0.97841,0.42803,0.99646,0.99267,-0.38035,4.5629,9.45991,107.32232,0.990559995174408,0.977410018444061,-1.32753002643585
Case_3-02,gauss,multilevel_tresholding,0.4,2,33.49548,33.27602,-0.65519,0.97479,0.97453,-0.02667,0.99511,0.99429,-0.0824,5.49266,5.28828,-3.72097,0.991770029067993,0.991890013217926,0.0120999999344349
Case_3-02,gauss,multilevel_tresholding,0.7,4,33.49548,33.06172,-1.29498,0.97479,0.97647,0.17234,0.99511,0.99241,-0.27133,5.49266,4.53018,-17.52302,0.991770029067993,0.992630004882812,0.0867099985480309
Case_3-02,gauss,multilevel_tresholding,1.1,6,33.49548,33.5454,0.14904,0.97479,0.97892,0.42368,0.99511,0.99265,-0.24721,5.49266,5.26725,-4.10384,0.991770029067993,0.991020023822784,-0.0756200030446053
Case_3-02,gauss,multilevel_tresholding,1.4,8,33.49548,33.695,0.59566,0.97479,0.97931,0.46369,0.99511,0.99223,-0.28942,5.49266,6.98916,27.24545,0.991770029067993,0.987309992313385,-0.449699997901917
Case_3-02,gauss,multilevel_tresholding,1.7,10,33.49548,33.51615,0.06171,0.97479,0.97834,0.36418,0.99511,0.99103,-0.41,5.49266,9.81596,78.7105,0.991770029067993,0.981079995632172,-1.07787001132965
Case_3-02,gauss,multilevel_tresholding,2,12,33.49548,32.8095,-2.04798,0.97479,0.97593,0.11695,0.99511,0.98822,-0.69239,5.49266,13.67337,148.93895,0.991770029067993,0.9721400141716,-1.97929000854492
Case_3-03,gauss,multilevel_tresholding,0.4,2,33.4616,33.06485,-1.18569,0.96952,0.96885,-0.06911,0.9957,0.99451,-0.11951,5.82022,5.6555,-2.83013,0.991680026054382,0.991710007190704,0.00301999994553626
Case_3-03,gauss,multilevel_tresholding,0.7,4,33.4616,32.47659,-2.9437,0.96952,0.9706,0.1114,0.9957,0.99175,-0.39671,5.82022,4.98907,-14.28039,0.991680026054382,0.99220997095108,0.0534400008618832
Case_3-03,gauss,multilevel_tresholding,1.1,6,33.4616,33.15827,-0.9065,0.96952,0.97415,0.47756,0.9957,0.99269,-0.3023,5.82022,5.84431,0.4139,0.991680026054382,0.990670025348663,-0.101850003004074
Case_3-03,gauss,multilevel_tresholding,1.4,8,33.4616,33.57445,0.33725,0.96952,0.97494,0.55904,0.9957,0.99304,-0.26715,5.82022,7.71855,32.61612,0.991680026054382,0.987079977989197,-0.463860005140305
Case_3-03,gauss,multilevel_tresholding,1.7,10,33.4616,33.37,-0.27375,0.96952,0.97365,0.42598,0.9957,0.99195,-0.37662,5.82022,10.7455,84.62361,0.991680026054382,0.981040000915527,-1.07292997837067
Case_3-03,gauss,multilevel_tresholding,2,12,33.4616,32.6573,-2.40365,0.96952,0.97071,0.12274,0.9957,0.98948,-0.62469,5.82022,14.84452,155.05084,0.991680026054382,0.972459971904755,-1.93813002109528
Case_3-04,gauss,multilevel_tresholding,0.4,2,33.66412,33.48376,-0.53576,0.97551,0.97547,-0.0041,0.99463,0.99388,-0.0754,5.61021,5.38038,-4.09664,0.990840017795563,0.991050004959106,0.0211900006979704
Case_3-04,gauss,multilevel_tresholding,0.7,4,33.66412,33.25753,-1.20778,0.97551,0.97758,0.2122,0.99463,0.99189,-0.27548,5.61021,4.57418,-18.46687,0.990840017795563,0.99193000793457,0.110009998083115
Case_3-04,gauss,multilevel_tresholding,1.1,6,33.66412,33.92436,0.77305,0.97551,0.98007,0.46745,0.99463,0.9927,-0.19404,5.61021,5.4119,-3.53481,0.990840017795563,0.990190029144287,-0.0656000003218651
Case_3-04,gauss,multilevel_tresholding,1.4,8,33.66412,34.0349,1.10141,0.97551,0.98009,0.4695,0.99463,0.99218,-0.24632,5.61021,7.19376,28.22622,0.990840017795563,0.986280024051666,-0.460209995508194
Case_3-04,gauss,multilevel_tresholding,1.7,10,33.66412,33.72121,0.16959,0.97551,0.97865,0.32188,0.99463,0.99053,-0.41221,5.61021,9.96278,77.58301,0.990840017795563,0.979939997196198,-1.10008001327515
Case_3-04,gauss,multilevel_tresholding,2,12,33.66412,33.01104,-1.93999,0.97551,0.97604,0.05433,0.99463,0.98759,-0.7078,5.61021,13.55723,141.65281,0.990840017795563,0.971249997615814,-1.97711002826691
Case_3-05,gauss,multilevel_tresholding,0.4,2,33.34284,33.07769,-0.79522,0.97374,0.97336,-0.03902,0.9955,0.99462,-0.0884,5.82396,5.59656,-3.90456,0.990670025348663,0.990840017795563,0.0171600002795458
Case_3-05,gauss,multilevel_tresholding,0.7,4,33.34284,32.85679,-1.45773,0.97374,0.97543,0.17356,0.9955,0.99287,-0.26419,5.82396,4.7988,-17.60246,0.990670025348663,0.991630017757416,0.096900001168251
Case_3-05,gauss,multilevel_tresholding,1.1,6,33.34284,33.50428,0.48418,0.97374,0.97842,0.48062,0.9955,0.99351,-0.1999,5.82396,5.56588,-4.43135,0.990670025348663,0.989790022373199,-0.0888300016522408
Case_3-05,gauss,multilevel_tresholding,1.4,8,33.34284,33.73165,1.1661,0.97374,0.97913,0.55354,0.9955,0.99326,-0.22501,5.82396,7.32791,25.82349,0.990670025348663,0.98566997051239,-0.504710018634796
Case_3-05,gauss,multilevel_tresholding,1.7,10,33.34284,33.43996,0.29128,0.97374,0.97826,0.46419,0.9955,0.99178,-0.37368,5.82396,10.18086,74.80992,0.990670025348663,0.97885000705719,-1.1931300163269
Case_3-05,gauss,multilevel_tresholding,2,12,33.34284,32.69584,-1.94045,0.97374,0.97603,0.23518,0.9955,0.98899,-0.65394,5.82396,14.0589,141.39761,0.990670025348663,0.969280004501343,-2.15914988517761
Case_3-06,gauss,multilevel_tresholding,0.4,2,33.53373,33.25583,-0.82872,0.97161,0.97133,-0.02882,0.99405,0.99293,-0.11267,6.00708,5.76372,-4.05122,0.990260004997253,0.990459978580475,0.0201900005340576
Case_3-06,gauss,multilevel_tresholding,0.7,4,33.53373,32.83496,-2.08378,0.97161,0.97344,0.18835,0.99405,0.9901,-0.39736,6.00708,5.00316,-16.71228,0.990260004997253,0.991190016269684,0.09391999989748
Case_3-06,gauss,multilevel_tresholding,1.1,6,33.53373,33.39708,-0.4075,0.97161,0.97618,0.47035,0.99405,0.99078,-0.32896,6.00708,6.01542,0.13884,0.990260004997253,0.989120006561279,-0.115120001137257
Case_3-06,gauss,multilevel_tresholding,1.4,8,33.53373,33.66883,0.40288,0.97161,0.9763,0.4827,0.99405,0.99081,-0.32594,6.00708,8.06365,34.23577,0.990260004997253,0.98471999168396,-0.559449970722198
Case_3-06,gauss,multilevel_tresholding,1.7,10,33.53373,33.36349,-0.50767,0.97161,0.97444,0.29127,0.99405,0.98911,-0.49696,6.00708,11.18915,86.26604,0.990260004997253,0.977649986743927,-1.27339994907379
Case_3-06,gauss,multilevel_tresholding,2,12,33.53373,32.60832,-2.75964,0.97161,0.97107,-0.05558,0.99405,0.98574,-0.83597,6.00708,15.18314,152.75408,0.990260004997253,0.968050003051758,-2.24285006523132
Case_3-07,gauss,multilevel_tresholding,0.4,2,34.25029,34.10722,-0.41772,0.98245,0.98237,-0.00814,0.99296,0.99222,-0.07452,5.01966,4.82175,-3.9427,0.987800002098083,0.98811000585556,0.0313800014555454
Case_3-07,gauss,multilevel_tresholding,0.7,4,34.25029,34.1182,-0.38566,0.98245,0.98394,0.15166,0.99296,0.99086,-0.21149,5.01966,4.02527,-19.80991,0.987800002098083,0.989759981632233,0.198420003056526
Case_3-07,gauss,multilevel_tresholding,1.1,6,34.25029,34.49944,0.72744,0.98245,0.9855,0.31045,0.99296,0.99088,-0.20947,5.01966,4.43667,-11.61413,0.987800002098083,0.988569974899292,0.0779500007629395
Case_3-07,gauss,multilevel_tresholding,1.4,8,34.25029,34.79106,1.57888,0.98245,0.98588,0.34913,0.99296,0.99089,-0.20847,5.01966,5.53545,10.2754,0.987800002098083,0.985360026359558,-0.247009992599487
Case_3-07,gauss,multilevel_tresholding,1.7,10,34.25029,34.58527,0.97804,0.98245,0.98523,0.28297,0.99296,0.98929,-0.3696,5.01966,7.28742,45.17756,0.987800002098083,0.980000019073486,-0.789629995822906
Case_3-07,gauss,multilevel_tresholding,2,12,34.25029,34.09824,-0.44394,0.98245,0.98386,0.14352,0.99296,0.9867,-0.63044,5.01966,9.6132,91.51098,0.987800002098083,0.972580015659332,-1.5407999753952
Case_3-08,gauss,multilevel_tresholding,0.4,2,33.9897,33.65858,-0.97418,0.97361,0.97323,-0.03903,0.99558,0.9946,-0.09844,5.26419,5.11608,-2.81354,0.991270005702972,0.99141001701355,0.0141200004145503
Case_3-08,gauss,multilevel_tresholding,0.7,4,33.9897,32.9163,-3.15802,0.97361,0.97452,0.09347,0.99558,0.99146,-0.41383,5.26419,4.49504,-14.61098,0.991270005702972,0.992269992828369,0.100879997014999
Case_3-08,gauss,multilevel_tresholding,1.1,6,33.9897,33.33741,-1.91908,0.97361,0.97716,0.36462,0.99558,0.99185,-0.37466,5.26419,5.14296,-2.30292,0.991270005702972,0.991110026836395,-0.0161400008946657
Case_3-08,gauss,multilevel_tresholding,1.4,8,33.9897,33.76105,-0.6727,0.97361,0.97808,0.45912,0.99558,0.99244,-0.31539,5.26419,6.63526,26.04522,0.991270005702972,0.988179981708527,-0.311720013618469
Case_3-08,gauss,multilevel_tresholding,1.7,10,33.9897,33.76388,-0.66438,0.97361,0.97738,0.38722,0.99558,0.9921,-0.34954,5.26419,9.15747,73.95782,0.991270005702972,0.982969999313354,-0.837310016155243
Case_3-08,gauss,multilevel_tresholding,2,12,33.9897,33.13025,-2.52856,0.97361,0.97509,0.15201,0.99558,0.99009,-0.55144,5.26419,12.72056,141.64325,0.991270005702972,0.975359976291656,-1.60501003265381
Case_3-09,gauss,multilevel_tresholding,0.4,2,34.58481,34.52744,-0.16588,0.97363,0.97396,0.03389,0.99383,0.99352,-0.03119,4.87305,4.67887,-3.98477,0.987110018730164,0.987479984760284,0.0374800004065037
Case_3-09,gauss,multilevel_tresholding,0.7,4,34.58481,34.6798,0.27466,0.97363,0.97739,0.38618,0.99383,0.99289,-0.09458,4.87305,3.88117,-20.3544,0.987110018730164,0.989319980144501,0.223879992961884
Case_3-09,gauss,multilevel_tresholding,1.1,6,34.58481,35.10115,1.49297,0.97363,0.97957,0.61009,0.99383,0.99297,-0.08653,4.87305,4.31307,-11.49137,0.987110018730164,0.988030016422272,0.0931999981403351
Case_3-09,gauss,multilevel_tresholding,1.4,8,34.58481,35.2354,1.88114,0.97363,0.97996,0.65014,0.99383,0.99248,-0.13584,4.87305,5.42247,11.27466,0.987110018730164,0.984629988670349,-0.251239985227585
Case_3-09,gauss,multilevel_tresholding,1.7,10,34.58481,35.06643,1.39258,0.97363,0.97925,0.57722,0.99383,0.99118,-0.26665,4.87305,7.15944,46.91908,0.987110018730164,0.979149997234344,-0.806400001049042
Case_3-09,gauss,multilevel_tresholding,2,12,34.58481,34.5471,-0.10904,0.97363,0.97765,0.41289,0.99383,0.98883,-0.5031,4.87305,9.41774,93.26171,0.987110018730164,0.97172999382019,-1.55808997154236
Case_3-10,gauss,multilevel_tresholding,0.4,2,34.11597,33.91875,-0.57809,0.97929,0.9791,-0.0194,0.99336,0.99245,-0.09161,5.40466,5.19599,-3.86093,0.987810015678406,0.98811000585556,0.0303700007498264
Case_3-10,gauss,multilevel_tresholding,0.7,4,34.11597,33.48506,-1.84931,0.97929,0.98034,0.10722,0.99336,0.98941,-0.39764,5.40466,4.46467,-17.39221,0.987810015678406,0.989390015602112,0.159950003027916
Case_3-10,gauss,multilevel_tresholding,1.1,6,34.11597,33.93187,-0.53963,0.97929,0.98237,0.31451,0.99336,0.98973,-0.36543,5.40466,5.14562,-4.7929,0.987810015678406,0.987670004367828,-0.0141700003296137
Case_3-10,gauss,multilevel_tresholding,1.4,8,34.11597,34.22716,0.32592,0.97929,0.9828,0.35842,0.99336,0.9898,-0.35838,5.40466,6.60749,22.25542,0.987810015678406,0.983680009841919,-0.418099999427795
Case_3-10,gauss,multilevel_tresholding,1.7,10,34.11597,34.15398,0.11141,0.97929,0.98199,0.27571,0.99336,0.98872,-0.4671,5.40466,8.82657,63.31407,0.987810015678406,0.977349996566772,-1.05891001224518
Case_3-10,gauss,multilevel_tresholding,2,12,34.11597,33.6241,-1.44176,0.97929,0.98012,0.08476,0.99336,0.98605,-0.73589,5.40466,11.67137,115.95012,0.987810015678406,0.968810021877289,-1.92344999313354
Case_4-01,gauss,multilevel_tresholding,0.4,2,36.19812,35.76009,-1.21009,0.97463,0.97412,-0.05233,0.99906,0.99882,-0.02402,3.6168,3.57179,-1.24447,0.990989983081818,0.991060018539429,0.0070699998177588
Case_4-01,gauss,multilevel_tresholding,0.7,4,36.19812,35.22098,-2.69942,0.97463,0.97582,0.1221,0.99906,0.99837,-0.06906,3.6168,3.13081,-13.43702,0.990989983081818,0.992370009422302,0.139259994029999
Case_4-01,gauss,multilevel_tresholding,1.1,6,36.19812,35.49981,-1.92913,0.97463,0.97805,0.3509,0.99906,0.99838,-0.06806,3.6168,3.24991,-10.14405,0.990989983081818,0.992280006408691,0.13018000125885
Case_4-01,gauss,multilevel_tresholding,1.4,8,36.19812,36.00958,-0.52086,0.97463,0.97954,0.50378,0.99906,0.99853,-0.05305,3.6168,3.71924,2.83234,0.990989983081818,0.991140007972717,0.0151399997994304
Case_4-01,gauss,multilevel_tresholding,1.7,10,36.19812,36.20432,0.01713,0.97463,0.9804,0.59202,0.99906,0.99853,-0.05305,3.6168,4.57134,26.39184,0.990989983081818,0.988940000534058,-0.20686000585556
Case_4-01,gauss,multilevel_tresholding,2,12,36.19812,36.09854,-0.2751,0.97463,0.98064,0.61664,0.99906,0.99837,-0.06906,3.6168,5.84696,61.66114,0.990989983081818,0.985610008239746,-0.542890012264252
Case_4-02,gauss,multilevel_tresholding,0.4,2,35.19971,34.99091,-0.59319,0.98889,0.98859,-0.03034,0.99702,0.99663,-0.03912,4.22874,4.11812,-2.61591,0.988749980926514,0.988960027694702,0.0212399996817112
Case_4-02,gauss,multilevel_tresholding,0.7,4,35.19971,34.94653,-0.71927,0.98889,0.98938,0.04955,0.99702,0.99607,-0.09528,4.22874,3.42454,-19.01749,0.988749980926514,0.990790009498596,0.206320002675056
Case_4-02,gauss,multilevel_tresholding,1.1,6,35.19971,35.26405,0.18279,0.98889,0.99054,0.16685,0.99702,0.99609,-0.09328,4.22874,3.54029,-16.28026,0.988749980926514,0.990559995174408,0.183060005307198
Case_4-02,gauss,multilevel_tresholding,1.4,8,35.19971,35.63592,1.23924,0.98889,0.99126,0.23966,0.99702,0.99625,-0.07723,4.22874,4.155,-1.74378,0.988749980926514,0.988709986209869,-0.00404000002890825
Case_4-02,gauss,multilevel_tresholding,1.7,10,35.19971,35.60866,1.1618,0.98889,0.99145,0.25888,0.99702,0.99586,-0.11635,4.22874,5.27524,24.74732,0.988749980926514,0.985300004482269,-0.348919987678528
Case_4-02,gauss,multilevel_tresholding,2,12,35.19971,35.34057,0.40017,0.98889,0.99129,0.2427,0.99702,0.99513,-0.18956,4.22874,6.91647,63.55865,0.988749980926514,0.980289995670319,-0.85562002658844
Case_4-03,gauss,multilevel_tresholding,0.4,2,35.46534,35.3718,-0.26375,0.98452,0.98448,-0.00406,0.9983,0.99819,-0.01102,4.29606,4.14754,-3.45712,0.988770008087158,0.989040017127991,0.0273100007325411
Case_4-03,gauss,multilevel_tresholding,0.7,4,35.46534,35.53315,0.1912,0.98452,0.98603,0.15337,0.9983,0.99806,-0.02404,4.29606,3.44682,-19.76788,0.988770008087158,0.990899980068207,0.215419992804527
Case_4-03,gauss,multilevel_tresholding,1.1,6,35.46534,35.83925,1.0543,0.98452,0.9873,0.28237,0.9983,0.99805,-0.02504,4.29606,3.66044,-14.79542,0.988770008087158,0.990450024604797,0.169909998774529
Case_4-03,gauss,multilevel_tresholding,1.4,8,35.46534,35.99258,1.48663,0.98452,0.9879,0.34331,0.9983,0.99795,-0.03506,4.29606,4.4227,2.94782,0.988770008087158,0.988499999046326,-0.0273100007325411
Case_4-03,gauss,multilevel_tresholding,1.7,10,35.46534,35.81006,0.97199,0.98452,0.98801,0.35449,0.9983,0.99758,-0.07212,4.29606,5.7303,33.38501,0.988770008087158,0.985019981861115,-0.379260003566742
Case_4-03,gauss,multilevel_tresholding,2,12,35.46534,35.35168,-0.32048,0.98452,0.98769,0.32198,0.9983,0.99699,-0.13122,4.29606,7.58069,76.4568,0.988770008087158,0.980009973049164,-0.885950028896332
Case_4-04,gauss,multilevel_tresholding,0.4,2,35.07537,34.92997,-0.41454,0.98965,0.9895,-0.01516,0.9967,0.9964,-0.0301,4.45883,4.30794,-3.38407,0.988470017910004,0.988730013370514,0.0263000000268221
Case_4-04,gauss,multilevel_tresholding,0.7,4,35.07537,35.0186,-0.16185,0.98965,0.99039,0.07477,0.9967,0.99602,-0.06823,4.45883,3.58264,-19.65067,0.988470017910004,0.99057000875473,0.212449997663498
Case_4-04,gauss,multilevel_tresholding,1.1,6,35.07537,35.47431,1.13738,0.98965,0.9915,0.18693,0.9967,0.99619,-0.05117,4.45883,3.80163,-14.73929,0.988470017910004,0.990090012550354,0.16389000415802
Case_4-04,gauss,multilevel_tresholding,1.4,8,35.07537,35.53741,1.31728,0.98965,0.99185,0.2223,0.9967,0.99586,-0.08428,4.45883,4.5966,3.08982,0.988470017910004,0.987800002098083,-0.067780002951622
Case_4-04,gauss,multilevel_tresholding,1.7,10,35.07537,35.39432,0.90933,0.98965,0.99183,0.22028,0.9967,0.99519,-0.1515,4.45883,5.98879,34.31304,0.988470017910004,0.983799993991852,-0.472449988126755
Case_4-04,gauss,multilevel_tresholding,2,12,35.07537,35.00464,-0.20165,0.98965,0.99146,0.18289,0.9967,0.99414,-0.25685,4.45883,7.92737,77.79036,0.988470017910004,0.978129982948303,-1.04605996608734
Case_4-05,gauss,multilevel_tresholding,0.4,2,35.03547,34.90266,-0.37907,0.98736,0.98726,-0.01013,0.99689,0.99661,-0.02809,4.64148,4.47949,-3.49005,0.988979995250702,0.989250004291534,0.0273000001907349
Case_4-05,gauss,multilevel_tresholding,0.7,4,35.03547,35.03459,-0.00251,0.98736,0.98862,0.12761,0.99689,0.99634,-0.05517,4.64148,3.70785,-20.11492,0.988979995250702,0.99098002910614,0.202230006456375
Case_4-05,gauss,multilevel_tresholding,1.1,6,35.03547,35.53269,1.41919,0.98736,0.98998,0.26535,0.99689,0.99654,-0.03511,4.64148,3.9911,-14.01234,0.988979995250702,0.990260004997253,0.129429996013641
Case_4-05,gauss,multilevel_tresholding,1.4,8,35.03547,35.70144,1.90085,0.98736,0.99043,0.31093,0.99689,0.99636,-0.05317,4.64148,4.91346,5.85977,0.988979995250702,0.987800002098083,-0.11930999904871
Case_4-05,gauss,multilevel_tresholding,1.7,10,35.03547,35.48775,1.29092,0.98736,0.99031,0.29878,0.99689,0.99568,-0.12138,4.64148,6.453,39.02893,0.988979995250702,0.983579993247986,-0.546019971370697
Case_4-05,gauss,multilevel_tresholding,2,12,35.03547,34.99341,-0.12005,0.98736,0.98974,0.24105,0.99689,0.99455,-0.23473,4.64148,8.56458,84.52261,0.988979995250702,0.977729976177216,-1.13753998279572
Case_4-06,gauss,multilevel_tresholding,0.4,2,35.19232,34.93278,-0.73749,0.98793,0.9876,-0.0334,0.99799,0.99766,-0.03307,4.2246,4.13715,-2.07002,0.990350008010864,0.990490019321442,0.0141399996355176
Case_4-06,gauss,multilevel_tresholding,0.7,4,35.19232,34.67001,-1.48416,0.98793,0.98825,0.03239,0.99799,0.99702,-0.0972,4.2246,3.49758,-17.2092,0.990350008010864,0.992060005664825,0.172670006752014
Case_4-06,gauss,multilevel_tresholding,1.1,6,35.19232,35.1023,-0.25579,0.98793,0.98961,0.17005,0.99799,0.99722,-0.07716,4.2246,3.61285,-14.48066,0.990350008010864,0.991909980773926,0.157519996166229
Case_4-06,gauss,multilevel_tresholding,1.4,8,35.19232,35.29634,0.29558,0.98793,0.9903,0.2399,0.99799,0.99721,-0.07816,4.2246,4.22773,0.07409,0.990350008010864,0.99032998085022,-0.00202000001445413
Case_4-06,gauss,multilevel_tresholding,1.7,10,35.19232,35.41381,0.62937,0.98793,0.99067,0.27735,0.99799,0.99711,-0.08818,4.2246,5.39245,27.64404,0.990350008010864,0.987370014190674,-0.300900012254715
Case_4-06,gauss,multilevel_tresholding,2,12,35.19232,35.12039,-0.20439,0.98793,0.99054,0.26419,0.99799,0.9966,-0.13928,4.2246,7.14823,69.2049,0.990350008010864,0.982879996299744,-0.754279971122742
Case_4-07,gauss,multilevel_tresholding,0.4,2,35.47325,35.16702,-0.86327,0.98688,0.98641,-0.04762,0.99788,0.9975,-0.03808,4.10163,4.03611,-1.59741,0.987929999828339,0.988049983978271,0.0121499998494983
