name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_15-06,gauss,otsu,0.7,4,35.42647,34.69183,-2.0737,0.9703,0.97079,0.0505,0.99314,0.99018,-0.29804,4.86131,5.09995,4.90896,0.985499978065491,0.986779987812042,0.129879996180534
Case_15-06,gauss,otsu,1.1,6,35.42647,35.81618,1.10005,0.9703,0.97435,0.4174,0.99314,0.99288,-0.02618,4.86131,4.87123,0.20406,0.985499978065491,0.986190021038055,0.0700199976563454
Case_15-06,gauss,otsu,1.4,8,35.42647,35.7726,0.97704,0.9703,0.97407,0.38854,0.99314,0.99228,-0.08659,4.86131,5.44231,11.95151,0.985499978065491,0.98319000005722,-0.234400004148483
Case_15-06,gauss,otsu,1.7,10,35.42647,35.39936,-0.07652,0.9703,0.97236,0.21231,0.99314,0.99076,-0.23964,4.86131,6.62373,36.25401,0.985499978065491,0.97817999124527,-0.74277001619339
Case_15-06,gauss,otsu,2,12,35.42647,34.81222,-1.73387,0.9703,0.96966,-0.06596,0.99314,0.98849,-0.46821,4.86131,8.27776,70.27838,0.985499978065491,0.971340000629425,-1.43683004379272
Case_15-07,gauss,otsu,0.4,2,35.54231,22.94528,-35.44235,0.97549,0.89635,-8.11285,0.99454,0.85055,-14.47805,4.29025,5.31128,23.79885,0.986580014228821,0.931519985198975,-5.58090019226074
Case_15-07,gauss,otsu,0.7,4,35.54231,33.79677,-4.91116,0.97549,0.9731,-0.24501,0.99454,0.98856,-0.60128,4.29025,4.72108,10.04207,0.986580014228821,0.987399995326996,0.0831099972128868
Case_15-07,gauss,otsu,1.1,6,35.54231,35.9302,1.09135,0.97549,0.97896,0.35572,0.99454,0.9941,-0.04424,4.29025,4.34743,1.33279,0.986580014228821,0.987760007381439,0.119599997997284
Case_15-07,gauss,otsu,1.4,8,35.54231,36.04962,1.42734,0.97549,0.97974,0.43568,0.99454,0.99385,-0.06938,4.29025,4.61626,7.59886,0.986580014228821,0.985599994659424,-0.0993399992585182
Case_15-07,gauss,otsu,1.7,10,35.54231,35.85126,0.86925,0.97549,0.97935,0.3957,0.99454,0.99289,-0.16591,4.29025,5.41318,26.174,0.986580014228821,0.981710016727448,-0.493620008230209
Case_15-07,gauss,otsu,2,12,35.54231,35.39166,-0.42386,0.97549,0.97803,0.26038,0.99454,0.99127,-0.3288,4.29025,6.69075,55.95245,0.986580014228821,0.976090013980865,-1.06326997280121
Case_15-08,gauss,otsu,0.4,2,35.28625,23.09503,-34.54949,0.97068,0.89276,-8.02736,0.99445,0.8642,-13.09769,4.72881,5.91076,24.99466,0.986220002174377,0.933399975299835,-5.35581016540527
Case_15-08,gauss,otsu,0.7,4,35.28625,34.19457,-3.09378,0.97068,0.97019,-0.05048,0.99445,0.99077,-0.37005,4.72881,5.16694,9.26512,0.986220002174377,0.987150013446808,0.0943000018596649
Case_15-08,gauss,otsu,1.1,6,35.28625,35.67354,1.09757,0.97068,0.97508,0.45329,0.99445,0.99397,-0.04827,4.72881,4.89945,3.60852,0.986220002174377,0.986570000648499,0.0354899987578392
Case_15-08,gauss,otsu,1.4,8,35.28625,35.69565,1.16023,0.97068,0.97559,0.50583,0.99445,0.99344,-0.10156,4.72881,5.44425,15.12939,0.986220002174377,0.983410000801086,-0.284929990768433
Case_15-08,gauss,otsu,1.7,10,35.28625,35.35595,0.19753,0.97068,0.97458,0.40178,0.99445,0.99205,-0.24134,4.72881,6.65148,40.65864,0.986220002174377,0.978100001811981,-0.823350012302399
Case_15-08,gauss,otsu,2,12,35.28625,34.76843,-1.46748,0.97068,0.97246,0.18338,0.99445,0.98992,-0.45553,4.72881,8.39913,77.61614,0.986220002174377,0.970770001411438,-1.5665899515152
Case_15-09,gauss,otsu,0.4,2,34.81071,22.9479,-34.07805,0.96569,0.88175,-8.69223,0.99541,0.89126,-10.46303,5.245,6.94482,32.40839,0.988439977169037,0.938560009002686,-5.04632997512817
Case_15-09,gauss,otsu,0.7,4,34.81071,33.73907,-3.07848,0.96569,0.96544,-0.02589,0.99541,0.99241,-0.30138,5.245,6.11309,16.55081,0.988439977169037,0.988820016384125,0.0384499989449978
Case_15-09,gauss,otsu,1.1,6,34.81071,35.0014,0.54779,0.96569,0.9704,0.48773,0.99541,0.99465,-0.07635,5.245,5.86583,11.83661,0.988439977169037,0.987959980964661,-0.0485600009560585
Case_15-09,gauss,otsu,1.4,8,34.81071,34.96791,0.45159,0.96569,0.97042,0.48981,0.99541,0.99411,-0.1306,5.245,6.69319,27.61087,0.988439977169037,0.984669983386993,-0.381410002708435
Case_15-09,gauss,otsu,1.7,10,34.81071,34.53225,-0.79993,0.96569,0.96846,0.28684,0.99541,0.99273,-0.26924,5.245,8.41351,60.4101,0.988439977169037,0.979170024394989,-0.937839984893799
Case_15-09,gauss,otsu,2,12,34.81071,33.83463,-2.80396,0.96569,0.96505,-0.06627,0.99541,0.99062,-0.48121,5.245,10.85279,106.91687,0.988439977169037,0.971549987792969,-1.70875000953674
Case_15-10,gauss,otsu,0.4,2,34.38495,23.38319,-31.99586,0.96975,0.89657,-7.54627,0.99432,0.88219,-11.27705,5.31693,7.01034,31.84939,0.988929986953735,0.943849980831146,-4.5584602355957
Case_15-10,gauss,otsu,0.7,4,34.38495,33.68378,-2.03918,0.96975,0.96956,-0.01959,0.99432,0.99128,-0.30574,5.31693,6.03228,13.45419,0.988929986953735,0.989149987697601,0.0222500003874302
Case_15-10,gauss,otsu,1.1,6,34.38495,34.76645,1.1095,0.96975,0.97397,0.43516,0.99432,0.99344,-0.0885,5.31693,5.71325,7.45393,0.988929986953735,0.988039970397949,-0.0900000035762787
Case_15-10,gauss,otsu,1.4,8,34.38495,34.7449,1.04682,0.96975,0.97428,0.46713,0.99432,0.99263,-0.16997,5.31693,6.53954,22.99466,0.988929986953735,0.984300017356873,-0.468180000782013
Case_15-10,gauss,otsu,1.7,10,34.38495,34.30223,-0.24057,0.96975,0.9728,0.31451,0.99432,0.9907,-0.36407,5.31693,8.31288,56.34737,0.988929986953735,0.978020012378693,-1.10320997238159
Case_15-10,gauss,otsu,2,12,34.38495,33.57941,-2.34271,0.96975,0.96994,0.01959,0.99432,0.98775,-0.66075,5.31693,10.89282,104.87048,0.988929986953735,0.969139993190765,-2.00114989280701
Case_15-11,gauss,otsu,0.4,2,34.10104,23.62968,-30.70686,0.96451,0.89528,-7.17774,0.99425,0.89389,-10.09404,5.76387,7.74738,34.41282,0.989589989185333,0.952910006046295,-3.70657992362976
Case_15-11,gauss,otsu,0.7,4,34.10104,33.4048,-2.0417,0.96451,0.96505,0.05599,0.99425,0.99118,-0.30878,5.76387,6.69669,16.18392,0.989589989185333,0.989849984645844,0.0262700002640486
Case_15-11,gauss,otsu,1.1,6,34.10104,34.39861,0.87261,0.96451,0.96956,0.52358,0.99425,0.99309,-0.11667,5.76387,6.52824,13.2614,0.989589989185333,0.988479971885681,-0.112170003354549
Case_15-11,gauss,otsu,1.4,8,34.10104,34.3202,0.64268,0.96451,0.96933,0.49974,0.99425,0.99218,-0.2082,5.76387,7.69789,33.55419,0.989589989185333,0.984560012817383,-0.508289992809296
Case_15-11,gauss,otsu,1.7,10,34.10104,33.78206,-0.9354,0.96451,0.96683,0.24054,0.99425,0.98999,-0.42846,5.76387,10.02184,73.87346,0.989589989185333,0.978030025959015,-1.16815996170044
Case_15-11,gauss,otsu,2,12,34.10104,32.96248,-3.33878,0.96451,0.9626,-0.19803,0.99425,0.98666,-0.76339,5.76387,13.27027,130.23194,0.989589989185333,0.9689000248909,-2.09075999259949
Case_15-12,gauss,otsu,0.4,2,35.40431,23.16228,-34.5778,0.97183,0.89846,-7.54967,0.99591,0.89228,-10.40556,4.60631,5.94424,29.04559,0.987510025501251,0.940999984741211,-4.70982980728149
Case_15-12,gauss,otsu,0.7,4,35.40431,33.77635,-4.5982,0.97183,0.97038,-0.1492,0.99591,0.99194,-0.39863,4.60631,5.32059,15.50656,0.987510025501251,0.988219976425171,0.0718899965286255
Case_15-12,gauss,otsu,1.1,6,35.40431,35.56881,0.46463,0.97183,0.97564,0.39204,0.99591,0.99526,-0.06527,4.60631,5.01297,8.82832,0.987510025501251,0.988049983978271,0.0546800009906292
Case_15-12,gauss,otsu,1.4,8,35.40431,35.61509,0.59535,0.97183,0.97613,0.44246,0.99591,0.99499,-0.09238,4.60631,5.48003,18.96789,0.987510025501251,0.985539972782135,-0.199499994516373
Case_15-12,gauss,otsu,1.7,10,35.40431,35.29841,-0.29912,0.97183,0.97521,0.3478,0.99591,0.99407,-0.18476,4.60631,6.59072,43.08025,0.987510025501251,0.981209993362427,-0.637969970703125
Case_15-12,gauss,otsu,2,12,35.40431,34.7129,-1.9529,0.97183,0.97323,0.14406,0.99591,0.99256,-0.33638,4.60631,8.26309,79.38632,0.987510025501251,0.975139975547791,-1.25265002250671
Case_16-01,gauss,otsu,0.4,2,35.23215,22.55547,-35.98043,0.95219,0.86126,-9.54956,0.99543,0.88218,-11.37699,4.99926,6.69916,34.00303,0.988259971141815,0.934430003166199,-5.44693994522095
Case_16-01,gauss,otsu,0.7,4,35.23215,34.06371,-3.3164,0.95219,0.95293,0.07772,0.99543,0.99227,-0.31745,4.99926,6.09234,21.86484,0.988259971141815,0.988499999046326,0.0242899991571903
Case_16-01,gauss,otsu,1.1,6,35.23215,35.29878,0.18912,0.95219,0.95846,0.65848,0.99543,0.99444,-0.09945,4.99926,6.12404,22.49893,0.988259971141815,0.987519979476929,-0.0748799964785576
Case_16-01,gauss,otsu,1.4,8,35.23215,35.21589,-0.04615,0.95219,0.95861,0.67424,0.99543,0.99385,-0.15873,4.99926,7.22708,44.563,0.988259971141815,0.984319984912872,-0.398680001497269
Case_16-01,gauss,otsu,1.7,10,35.23215,34.73345,-1.41547,0.95219,0.95658,0.46104,0.99543,0.99239,-0.3054,4.99926,9.2171,84.36929,0.988259971141815,0.9791100025177,-0.925870001316071
Case_16-01,gauss,otsu,2,12,35.23215,34.01716,-3.44853,0.95219,0.95293,0.07772,0.99543,0.99022,-0.52339,4.99926,11.82599,136.55481,0.988259971141815,0.971949994564056,-1.65037000179291
Case_16-02,gauss,otsu,0.4,2,35.1502,22.99632,-34.57699,0.96328,0.88346,-8.28627,0.99525,0.88594,-10.98317,4.94484,6.45501,30.54032,0.987569987773895,0.938579976558685,-4.96065998077393
Case_16-02,gauss,otsu,0.7,4,35.1502,34.08305,-3.03597,0.96328,0.96375,0.04879,0.99525,0.99213,-0.31349,4.94484,5.72942,15.86664,0.987569987773895,0.988179981708527,0.061769999563694
Case_16-02,gauss,otsu,1.1,6,35.1502,35.43202,0.80176,0.96328,0.96884,0.57719,0.99525,0.99461,-0.06431,4.94484,5.57774,12.7992,0.987569987773895,0.987479984760284,-0.00910999998450279
Case_16-02,gauss,otsu,1.4,8,35.1502,35.43822,0.8194,0.96328,0.96934,0.6291,0.99525,0.99415,-0.11052,4.94484,6.40539,29.53685,0.987569987773895,0.984520018100739,-0.30884000658989
Case_16-02,gauss,otsu,1.7,10,35.1502,35.05887,-0.25983,0.96328,0.96812,0.50245,0.99525,0.99288,-0.23813,4.94484,8.06203,63.03925,0.987569987773895,0.97952002286911,-0.815129995346069
Case_16-02,gauss,otsu,2,12,35.1502,34.425,-2.06315,0.96328,0.96566,0.24707,0.99525,0.99093,-0.43406,4.94484,10.33456,108.99685,0.987569987773895,0.972599983215332,-1.51584005355835
Case_16-03,gauss,otsu,0.4,2,35.05868,23.25167,-33.67785,0.95695,0.87758,-8.29406,0.99474,0.89314,-10.21372,5.55015,7.20136,29.75073,0.986959993839264,0.940050005912781,-4.75298023223877
Case_16-03,gauss,otsu,0.7,4,35.05868,34.19309,-2.46897,0.95695,0.95827,0.13794,0.99474,0.99219,-0.25635,5.55015,6.45281,16.2637,0.986959993839264,0.98742002248764,0.0466100014746189
Case_16-03,gauss,otsu,1.1,6,35.05868,35.13384,0.21438,0.95695,0.96242,0.57161,0.99474,0.99383,-0.09148,5.55015,6.64667,19.75658,0.986959993839264,0.98581999540329,-0.115510001778603
Case_16-03,gauss,otsu,1.4,8,35.05868,34.92239,-0.38875,0.95695,0.96149,0.47442,0.99474,0.99297,-0.17794,5.55015,8.0495,45.03212,0.986959993839264,0.981630027294159,-0.540040016174316
Case_16-03,gauss,otsu,1.7,10,35.05868,34.3228,-2.099,0.95695,0.95825,0.13585,0.99474,0.99115,-0.3609,5.55015,10.38659,87.14071,0.986959993839264,0.974979996681213,-1.21382999420166
Case_16-03,gauss,otsu,2,12,35.05868,33.53517,-4.3456,0.95695,0.95351,-0.35948,0.99474,0.98856,-0.62127,5.55015,13.29523,139.54722,0.986959993839264,0.966099977493286,-2.11355996131897
Case_16-04,gauss,otsu,0.4,2,35.44654,23.10349,-34.82159,0.95602,0.87679,-8.28748,0.99524,0.88711,-10.86472,4.91005,6.31645,28.64329,0.986909985542297,0.937290012836456,-5.02781009674072
Case_16-04,gauss,otsu,0.7,4,35.44654,34.37255,-3.02989,0.95602,0.95728,0.1318,0.99524,0.99236,-0.28938,4.91005,5.69746,16.0367,0.986909985542297,0.987600028514862,0.0699200034141541
Case_16-04,gauss,otsu,1.1,6,35.44654,35.5823,0.383,0.95602,0.9622,0.64643,0.99524,0.9945,-0.07435,4.91005,5.71892,16.47376,0.986909985542297,0.986620008945465,-0.0293799992650747
Case_16-04,gauss,otsu,1.4,8,35.44654,35.49242,0.12943,0.95602,0.96214,0.64015,0.99524,0.99394,-0.13062,4.91005,6.67046,35.8532,0.986909985542297,0.983319997787476,-0.363759994506836
Case_16-04,gauss,otsu,1.7,10,35.44654,35.03734,-1.15441,0.95602,0.96011,0.42782,0.99524,0.99261,-0.26426,4.91005,8.38999,70.87382,0.986909985542297,0.977989971637726,-0.903829991817474
Case_16-04,gauss,otsu,2,12,35.44654,34.36364,-3.05502,0.95602,0.95668,0.06904,0.99524,0.99062,-0.46421,4.91005,10.65744,117.05359,0.986909985542297,0.970790028572083,-1.63338005542755
Case_16-05,gauss,otsu,0.4,2,35.49104,23.64366,-33.38133,0.95546,0.89049,-6.79987,0.99634,0.91581,-8.08258,4.63774,6.10132,31.55804,0.988150000572205,0.95116001367569,-3.74336004257202
Case_16-05,gauss,otsu,0.7,4,35.49104,34.4871,-2.82871,0.95546,0.95709,0.1706,0.99634,0.99405,-0.22984,4.63774,5.54141,19.48514,0.988150000572205,0.988860011100769,0.0718500018119812
Case_16-05,gauss,otsu,1.1,6,35.49104,35.5437,0.14838,0.95546,0.96151,0.6332,0.99634,0.99548,-0.08632,4.63774,5.5984,20.71397,0.988150000572205,0.987950026988983,-0.0202399995177984
Case_16-05,gauss,otsu,1.4,8,35.49104,35.48406,-0.01967,0.95546,0.96175,0.65832,0.99634,0.99505,-0.12947,4.63774,6.48464,39.82328,0.988150000572205,0.985140025615692,-0.304610013961792
Case_16-05,gauss,otsu,1.7,10,35.49104,35.02637,-1.30926,0.95546,0.9602,0.4961,0.99634,0.99393,-0.24189,4.63774,8.14403,75.60342,0.988150000572205,0.980530023574829,-0.771139979362488
Case_16-05,gauss,otsu,2,12,35.49104,34.31805,-3.30503,0.95546,0.95724,0.1863,0.99634,0.99218,-0.41753,4.63774,10.41356,124.53954,0.988150000572205,0.974129974842072,-1.41882002353668
Case_16-06,gauss,otsu,0.4,2,34.23666,24.39806,-28.73703,0.96933,0.91292,-5.81948,0.99433,0.91616,-7.86158,6.0559,7.8604,29.79739,0.988430023193359,0.959270000457764,-2.95013999938965
Case_16-06,gauss,otsu,0.7,4,34.23666,33.74044,-1.44938,0.96933,0.97034,0.1042,0.99433,0.99221,-0.21321,6.0559,6.79639,12.22758,0.988430023193359,0.988979995250702,0.0556400008499622
Case_16-06,gauss,otsu,1.1,6,34.23666,34.52725,0.84877,0.96933,0.97368,0.44876,0.99433,0.99346,-0.0875,6.0559,6.92875,14.41322,0.988430023193359,0.987139999866486,-0.130510002374649
Case_16-06,gauss,otsu,1.4,8,34.23666,34.36221,0.36671,0.96933,0.97317,0.39615,0.99433,0.99248,-0.18605,6.0559,8.39293,38.59096,0.988430023193359,0.982739984989166,-0.575659990310669
Case_16-06,gauss,otsu,1.7,10,34.23666,33.77895,-1.3369,0.96933,0.9708,0.15165,0.99433,0.99039,-0.39625,6.0559,10.96393,81.04543,0.988430023193359,0.975759983062744,-1.28182995319366
Case_16-06,gauss,otsu,2,12,34.23666,32.96977,-3.70039,0.96933,0.96714,-0.22593,0.99433,0.98735,-0.70198,6.0559,14.29925,136.12097,0.988430023193359,0.966340005397797,-2.23485994338989
Case_16-07,gauss,otsu,0.4,2,35.16394,23.08616,-34.34706,0.96283,0.88541,-8.04088,0.99587,0.90148,-9.47814,4.95746,6.66789,34.50214,0.988749980926514,0.943359971046448,-4.59065008163452
Case_16-07,gauss,otsu,0.7,4,35.16394,34.06492,-3.12542,0.96283,0.96303,0.02077,0.99587,0.99311,-0.27714,4.95746,5.98499,20.72694,0.988749980926514,0.989130020141602,0.0384400002658367
Case_16-07,gauss,otsu,1.1,6,35.16394,35.27869,0.32633,0.96283,0.96764,0.49957,0.99587,0.99504,-0.08334,4.95746,5.91785,19.37262,0.988749980926514,0.988259971141815,-0.0495599992573261
Case_16-07,gauss,otsu,1.4,8,35.16394,35.2344,0.20038,0.96283,0.9678,0.51619,0.99587,0.9946,-0.12753,4.95746,6.85668,38.31034,0.988749980926514,0.985220015048981,-0.357010006904602
Case_16-07,gauss,otsu,1.7,10,35.16394,34.79709,-1.04326,0.96283,0.96621,0.35105,0.99587,0.9934,-0.24802,4.95746,8.65185,74.52183,0.988749980926514,0.98021000623703,-0.863709986209869
Case_16-07,gauss,otsu,2,12,35.16394,34.11213,-2.99116,0.96283,0.96334,0.05297,0.99587,0.99156,-0.43279,4.95746,11.11274,124.16197,0.988749980926514,0.973360002040863,-1.55650997161865
Case_16-08,gauss,otsu,0.4,2,34.39231,24.33934,-29.23028,0.9716,0.91467,-5.85941,0.99307,0.89495,-9.88047,5.78367,7.39897,27.92863,0.987569987773895,0.955999970436096,-3.19673991203308
Case_16-08,gauss,otsu,0.7,4,34.39231,33.9127,-1.39453,0.9716,0.97229,0.07102,0.99307,0.99056,-0.25275,5.78367,6.42124,11.02362,0.987569987773895,0.988330006599426,0.0769599974155426
Case_16-08,gauss,otsu,1.1,6,34.39231,34.71653,0.94271,0.9716,0.97543,0.3942,0.99307,0.9921,-0.09768,5.78367,6.50672,12.50158,0.987569987773895,0.986540019512177,-0.104290001094341
Case_16-08,gauss,otsu,1.4,8,34.39231,34.56987,0.51628,0.9716,0.97484,0.33347,0.99307,0.99095,-0.21348,5.78367,7.83348,35.44134,0.987569987773895,0.982089996337891,-0.554899990558624
Case_16-08,gauss,otsu,1.7,10,34.39231,34.01927,-1.08466,0.9716,0.97247,0.08954,0.99307,0.9885,-0.46019,5.78367,10.16938,75.82919,0.987569987773895,0.974969983100891,-1.27585995197296
Case_16-08,gauss,otsu,2,12,34.39231,33.2451,-3.33566,0.9716,0.96887,-0.28098,0.99307,0.98495,-0.81767,5.78367,13.2075,128.35846,0.987569987773895,0.965319991111755,-2.25300002098083
Case_16-09,gauss,otsu,0.4,2,34.98988,24.54978,-29.83748,0.96798,0.91045,-5.9433,0.99295,0.89194,-10.17272,5.37723,6.76132,25.73983,0.986980020999908,0.95362001657486,-3.38000988960266
Case_16-09,gauss,otsu,0.7,4,34.98988,34.37687,-1.75196,0.96798,0.96916,0.1219,0.99295,0.99024,-0.27292,5.37723,5.93217,10.32018,0.986980020999908,0.98786997795105,0.0901700034737587
Case_16-09,gauss,otsu,1.1,6,34.98988,35.23542,0.70175,0.96798,0.97217,0.43286,0.99295,0.99216,-0.07956,5.37723,6.03435,12.22042,0.986980020999908,0.986519992351532,-0.0466100014746189
Case_16-09,gauss,otsu,1.4,8,34.98988,35.07192,0.23447,0.96798,0.97135,0.34815,0.99295,0.9912,-0.17624,5.37723,7.20254,33.94517,0.986980020999908,0.982729971408844,-0.430610001087189
Case_16-09,gauss,otsu,1.7,10,34.98988,34.53483,-1.30052,0.96798,0.9688,0.08471,0.99295,0.98907,-0.39075,5.37723,9.24789,71.98241,0.986980020999908,0.976570010185242,-1.05473005771637
Case_16-09,gauss,otsu,2,12,34.98988,33.7859,-3.44094,0.96798,0.96509,-0.29856,0.99295,0.98595,-0.70497,5.37723,11.9401,122.04927,0.986980020999908,0.968140006065369,-1.9088499546051
Case_16-10,gauss,otsu,0.4,2,35.43826,23.40785,-33.94752,0.96295,0.88055,-8.55704,0.99183,0.83492,-15.82025,4.98795,6.02658,20.82278,0.985099971294403,0.923720002174377,-6.23084020614624
Case_16-10,gauss,otsu,0.7,4,35.43826,35.00609,-1.2195,0.96295,0.96472,0.18381,0.99183,0.98957,-0.22786,4.98795,5.23066,4.86593,0.985099971294403,0.986329972743988,0.124860003590584
Case_16-10,gauss,otsu,1.1,6,35.43826,35.91549,1.34665,0.96295,0.96836,0.56182,0.99183,0.99186,0.00302,4.98795,5.0821,1.88755,0.985099971294403,0.985549986362457,0.0456800013780594
Case_16-10,gauss,otsu,1.4,8,35.43826,35.82617,1.09461,0.96295,0.96787,0.51093,0.99183,0.99104,-0.07965,4.98795,5.82227,16.72671,0.985099971294403,0.982209980487823,-0.293370008468628
Case_16-10,gauss,otsu,1.7,10,35.43826,35.40863,-0.08361,0.96295,0.96559,0.27416,0.99183,0.98914,-0.27122,4.98795,7.24728,45.29576,0.985099971294403,0.976610004901886,-0.861840009689331
Case_16-10,gauss,otsu,2,12,35.43826,34.79582,-1.81284,0.96295,0.96216,-0.08204,0.99183,0.98637,-0.5505,4.98795,9.17725,83.98841,0.985099971294403,0.968919992446899,-1.64247000217438
Case_16-11,gauss,otsu,0.4,2,34.61062,24.52158,-29.15013,0.97352,0.91751,-5.75335,0.99447,0.91315,-8.17722,5.53944,6.92599,25.03051,0.986220002174377,0.952750027179718,-3.39375996589661
Case_16-11,gauss,otsu,0.7,4,34.61062,34.23195,-1.09409,0.97352,0.97431,0.08115,0.99447,0.99279,-0.16893,5.53944,5.95128,7.43469,0.986220002174377,0.987299978733063,0.109509997069836
Case_16-11,gauss,otsu,1.1,6,34.61062,35.06884,1.32393,0.97352,0.97745,0.40369,0.99447,0.99406,-0.04123,5.53944,5.87734,6.09989,0.986220002174377,0.985899984836578,-0.0324500016868114
Case_16-11,gauss,otsu,1.4,8,34.61062,34.98849,1.09177,0.97352,0.97729,0.38725,0.99447,0.99326,-0.12167,5.53944,6.89194,24.41583,0.986220002174377,0.981880009174347,-0.440059989690781
Case_16-11,gauss,otsu,1.7,10,34.61062,34.53679,-0.21332,0.97352,0.9757,0.22393,0.99447,0.99155,-0.29362,5.53944,8.75288,58.0102,0.986220002174377,0.975380003452301,-1.09914994239807
Case_16-11,gauss,otsu,2,12,34.61062,33.85957,-2.17,0.97352,0.9731,-0.04314,0.99447,0.98907,-0.543,5.53944,11.24361,102.97377,0.986220002174377,0.96654999256134,-1.99449002742767
Case_16-12,gauss,otsu,0.4,2,34.53164,24.01155,-30.46507,0.97247,0.90958,-6.46704,0.99403,0.89788,-9.67275,5.52046,6.99329,26.67948,0.987370014190674,0.94624000787735,-4.16560983657837
Case_16-12,gauss,otsu,0.7,4,34.53164,34.1605,-1.07478,0.97247,0.9734,0.09563,0.99403,0.99217,-0.18712,5.52046,5.98053,8.33391,0.987370014190674,0.988059997558594,0.0698800012469292
Case_16-12,gauss,otsu,1.1,6,34.53164,35.02067,1.41618,0.97247,0.97672,0.43703,0.99403,0.99359,-0.04426,5.52046,5.88259,6.55978,0.987370014190674,0.986519992351532,-0.0860899984836578
Case_16-12,gauss,otsu,1.4,8,34.53164,34.9231,1.13363,0.97247,0.97648,0.41235,0.99403,0.99266,-0.13782,5.52046,6.95936,26.06486,0.987370014190674,0.982330024242401,-0.510450005531311
Case_16-12,gauss,otsu,1.7,10,34.53164,34.44701,-0.24508,0.97247,0.97467,0.22623,0.99403,0.9907,-0.335,5.52046,8.93555,61.86242,0.987370014190674,0.975600004196167,-1.1920599937439
Case_16-12,gauss,otsu,2,12,34.53164,33.75268,-2.25579,0.97247,0.97181,-0.06787,0.99403,0.9879,-0.61668,5.52046,11.55165,109.25158,0.987370014190674,0.966499984264374,-2.1136999130249
Case_16-13,gauss,otsu,0.4,2,34.38595,24.14507,-29.78216,0.96923,0.90754,-6.36485,0.99333,0.89699,-9.69869,5.82775,7.51226,28.90498,0.988319993019104,0.953140020370483,-3.55957007408142
Case_16-13,gauss,otsu,0.7,4,34.38595,33.82083,-1.64346,0.96923,0.97033,0.11349,0.99333,0.99067,-0.26779,5.82775,6.4849,11.27622,0.988319993019104,0.988759994506836,0.0445200018584728
Case_16-13,gauss,otsu,1.1,6,34.38595,34.70783,0.93608,0.96923,0.97393,0.48492,0.99333,0.99239,-0.09463,5.82775,6.66367,14.34379,0.988319993019104,0.986859977245331,-0.147729992866516
Case_16-13,gauss,otsu,1.4,8,34.38595,34.53495,0.43332,0.96923,0.97338,0.42817,0.99333,0.99119,-0.21544,5.82775,8.17766,40.32277,0.988319993019104,0.982270002365112,-0.612150013446808
Case_16-13,gauss,otsu,1.7,10,34.38595,33.9649,-1.22448,0.96923,0.97097,0.17952,0.99333,0.98874,-0.46208,5.82775,10.74732,84.41628,0.988319993019104,0.975009977817535,-1.34672999382019
Case_16-13,gauss,otsu,2,12,34.38595,33.18534,-3.49157,0.96923,0.9673,-0.19913,0.99333,0.98526,-0.81242,5.82775,14.03808,140.88336,0.988319993019104,0.965260028839111,-2.33325004577637
Case_17-01,gauss,otsu,0.4,2,33.92999,23.79355,-29.87457,0.97392,0.91658,-5.88755,0.99375,0.90402,-9.02943,6.21094,8.28332,33.36661,0.988860011100769,0.962400019168854,-2.67581009864807
Case_17-01,gauss,otsu,0.7,4,33.92999,32.81573,-3.284,0.97392,0.97291,-0.1037,0.99375,0.98914,-0.4639,6.21094,7.51833,21.04979,0.988860011100769,0.989069998264313,0.0212399996817112
Case_17-01,gauss,otsu,1.1,6,33.92999,33.94026,0.03027,0.97392,0.97688,0.30393,0.99375,0.99168,-0.2083,6.21094,7.82331,25.96016,0.988860011100769,0.986909985542297,-0.197200000286102
Case_17-01,gauss,otsu,1.4,8,33.92999,33.81315,-0.34436,0.97392,0.97647,0.26183,0.99375,0.99059,-0.31799,6.21094,9.42665,51.77493,0.988860011100769,0.982110023498535,-0.682600021362305
Case_17-01,gauss,otsu,1.7,10,33.92999,33.23507,-2.0481,0.97392,0.97416,0.02464,0.99375,0.98811,-0.56755,6.21094,12.19408,96.33228,0.988860011100769,0.974560022354126,-1.44611001014709
Case_17-01,gauss,otsu,2,12,33.92999,32.39339,-4.52874,0.97392,0.97045,-0.35629,0.99375,0.98443,-0.93786,6.21094,15.89034,155.84436,0.988860011100769,0.964349985122681,-2.47861003875732
Case_17-02,gauss,otsu,0.4,2,33.78761,23.86274,-29.37429,0.97427,0.91796,-5.77971,0.99365,0.90161,-9.26282,5.97097,8.02969,34.47882,0.989350020885468,0.963469982147217,-2.61585998535156
Case_17-02,gauss,otsu,0.7,4,33.78761,32.80536,-2.90713,0.97427,0.97325,-0.10469,0.99365,0.98908,-0.45992,5.97097,7.28673,22.03595,0.989350020885468,0.989619970321655,0.0272899996489286
Case_17-02,gauss,otsu,1.1,6,33.78761,33.91259,0.3699,0.97427,0.97748,0.32948,0.99365,0.99164,-0.20228,5.97097,7.36105,23.28064,0.989350020885468,0.987879991531372,-0.148589998483658
Case_17-02,gauss,otsu,1.4,8,33.78761,33.8979,0.32642,0.97427,0.97771,0.35308,0.99365,0.99078,-0.28883,5.97097,8.63026,44.53698,0.989350020885468,0.983669996261597,-0.574119985103607
